date_range,raw_metar
2008-06-14,200806182230 METAR VABB NIL=
2008-06-14,200806182200 METAR VABB NIL=
2008-06-14,200806182140 METAR VABB 182140Z 22009KT 4000 HZ SCT015 BKN100 29/24 Q1003 NOSIG=
2008-06-14,200806182130 METAR VABB NIL=
2008-06-14,200806182040 METAR VABB 182040Z 24009KT 4000 HZ SCT015 BKN100 29/25 Q1003 NOSIG=
2008-06-14,200806182030 METAR VABB NIL=
2008-06-14,200806182000 METAR VABB NIL=
2008-06-14,200806181940 METAR VABB 181940Z 24010KT 4000 HZ SCT015 BKN100 29/26 Q1004 NOSIG=
2008-06-14,200806181930 METAR VABB NIL=
2008-06-14,200806181840 METAR VABB 181840Z 24011KT 4000 HZ SCT015 BKN100 29/26 Q1004 NOSIG=
2008-06-14,200806181740 METAR VABB 181740Z 23008KT 4000 HZ SCT015 BKN100 29/26 Q1005 NOSIG=
2008-06-14,200806181640 METAR VABB 181640Z 22012KT 4000 HZ SCT015 BKN100 29/25 Q1004 NOSIG=
2008-06-14,200806181540 METAR VABB 181540Z 23013KT 4000 HZ SCT015 BKN100 29/25 Q1004 NOSIG=
2008-06-14,200806181440 METAR VABB 181440Z 23012KT 4000 HZ SCT018 BKN100 29/26 Q1004 NOSIG=
2008-06-14,200806181340 METAR VABB 181340Z 23012KT 4000 HZ FEW012 SCT018 FEW025TCU BKN100 29/26 Q1003 NOSIG=
2008-06-14,200806181330 METAR VABB NIL=
2008-06-14,200806181300 METAR VABB NIL=
2008-06-14,200806181240 METAR VABB 181240Z 23007G17KT 5000 HZ FEW012 SCT018 FEW025TCU BKN100 30/25 Q1003 TEMPO 3000 SHRA=
2008-06-14,200806181140 METAR VABB 181140Z 25015G25KT 4000 VCSH FEW012 SCT018 FEW025TCU BKN100 30/25 Q1003 TEMPO 3000 SHRA=
2008-06-14,200806181040 METAR VABB 181040Z 24017G27KT 5000 HZ FEW012 SCT018 FEW025TCU BKN100 31/26 Q1003 TEMPO 3000 SHRA=
2008-06-14,200806180940 METAR VABB 180940Z 25014G24KT 5000 HZ SCT018 FEW025TCU BKN100 31/25 Q1003 TEMPO 3000 -SHRA=
2008-06-14,200806180840 METAR VABB 180840Z 25017G27KT 4000 HZ SCT018 FEW025TCU BKN100 31/25 Q1003 NOSIG=
2008-06-14,200806180740 METAR VABB 180740Z 24012G22KT 4000 HZ SCT018 FEW025TCU BKN100 31/25 Q1004 NOSIG=
2008-06-14,200806180640 METAR VABB 180640Z 24015G25KT 3500 HZ SCT018 FEW025TCU BKN100 31/25 Q1004 NOSIG=
2008-06-14,200806180540 METAR VABB 180540Z 24013G23KT 3500 HZ SCT018 FEW025TCU BKN100 31/25 Q1004 NOSIG=
2008-06-14,200806180500 METAR VABB NIL=
2008-06-14,200806180440 METAR VABB 180440Z 23009G19KT 4000 HZ SCT018 FEW025TCU BKN100 30/25 Q1004 NOSIG=
2008-06-14,200806180340 METAR VABB 180340Z 23012KT 4000 HZ SCT018 FEW025TCU BKN100 30/25 Q1004 NOSIG=
2008-06-14,200806180240 METAR VABB 180240Z 22012KT 4000 HZ SCT018 FEW025TCU BKN100 29/25 Q1003 NOSIG=
2008-06-14,200806180140 METAR VABB 180140Z 23010KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 29/25 Q1003 TEMPO 3000 SHRA=
2008-06-14,200806180040 METAR VABB 180040Z 24009KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 29/26 Q1002 TEMPO 3000 SHRA=
2008-06-14,200806172340 METAR VABB 172340Z 24010KT 3000 HZ FEW012 SCT018 BKN090 29/25 Q1001 NOSIG=
2008-06-14,200806172240 METAR VABB 172240Z 24012KT 3000 -DZ FEW012 SCT018 BKN090 28/25 Q1001 NOSIG=
2008-06-14,200806172230 METAR VABB NIL=
2008-06-14,200806172140 METAR VABB 172140Z 23010KT 3000 -RA FEW015 SCT020 BKN100 29/25 Q1002 NOSIG=
2008-06-14,200806172040 METAR VABB 172040Z 24014KT 4000 HZ SCT018 BKN100 29/25 Q1002 NOSIG=
2008-06-14,200806172030 METAR VABB NIL=
2008-06-14,200806172000 METAR VABB NIL=
2008-06-14,200806171940 METAR VABB 171940Z 23007G17KT 4000 HZ SCT018 SCT100 29/25 Q1003 NOSIG=
2008-06-14,200806171840 METAR VABB 171840Z 23007G17KT 4000 HZ SCT018 SCT100 29/25 Q1004 NOSIG=
2008-06-14,200806171800 METAR VABB NIL=
2008-06-14,200806171740 METAR VABB 171740Z 22013KT 4000 HZ SCT018 FEW025TCU SCT100 29/26 Q1004 NOSIG=
2008-06-14,200806171640 METAR VABB 171640Z 24010KT 4000 HZ SCT018 FEW025TCU SCT100 29/26 Q1004 NOSIG=
2008-06-14,200806171630 METAR VABB NIL=
2008-06-14,200806171540 METAR VABB 171540Z 23012KT 4000 HZ SCT018 FEW025TCU BKN100 29/26 Q1003 NOSIG=
2008-06-14,200806171440 METAR VABB 171440Z 23008G18KT 4000 HZ SCT018 FEW025TCU BKN100 29/25 Q1003 NOSIG=
2008-06-14,200806171430 METAR VABB NIL=
2008-06-14,200806171340 METAR VABB 171340Z 23010G20KT 4000 HZ SCT018 FEW025TCU BKN100 29/25 Q1002 NOSIG=
2008-06-14,200806171240 METAR VABB 171240Z 24012G22KT 4000 HZ SCT018 FEW025TCU BKN100 30/25 Q1001 NOSIG=
2008-06-14,200806171040 METAR VABB 171040Z 24012G22KT 5000 HZ SCT018 FEW025TCU BKN100 31/26 Q1002 NOSIG=
2008-06-14,200806170940 METAR VABB 170940Z 24014G24KT 5000 HZ SCT018 FEW025TCU BKN100 30/25 Q1002 NOSIG=
2008-06-14,200806170900 METAR VABB NIL=
2008-06-14,200806170830 METAR VABB NIL=
2008-06-14,200806170800 METAR VABB NIL=
2008-06-14,200806170640 METAR VABB 170640Z 25015G25KT 4000 HZ SCT015 FEW025TCU BKN090 31/26 Q1003 NOSIG=
2008-06-14,200806170600 METAR VABB NIL=
2008-06-14,200806170540 METAR VABB 170540Z 23013G23KT 4000 HZ SCT015 FEW025TCU BKN090 31/25 Q1003 NOSIG=
2008-06-14,200806170500 METAR VABB NIL=
2008-06-14,200806170440 METAR VABB 170440Z 23010G20KT 4000 HZ SCT015 FEW025TCU BKN090 30/26 Q1004 NOSIG=
2008-06-14,200806170430 METAR VABB NIL=
2008-06-14,200806170400 METAR VABB NIL=
2008-06-14,200806170300 METAR VABB NIL=
2008-06-14,200806170240 METAR VABB 170240Z 23012KT 4000 HZ SCT015 BKN090 29/25 Q1003 NOSIG=
2008-06-14,200806170200 METAR VABB NIL=
2008-06-14,200806170140 METAR VABB 170140Z 21008KT 4000 HZ SCT015 BKN080 29/26 Q1002 NOSIG=
2008-06-14,200806170100 METAR VABB NIL=
2008-06-14,200806170040 METAR VABB 170040Z 23011KT 4000 HZ SCT015 BKN080 29/26 Q1002 NOSIG=
2008-06-14,200806162340 METAR VABB 162340Z 20010KT 4000 HZ SCT015 FEW025TCU BKN080 29/26 Q1001 NOSIG=
2008-06-14,200806162300 METAR VABB NIL=
2008-06-14,200806162240 METAR VABB 162240Z 22009KT 4000 HZ SCT015 FEW025TCU BKN080 29/26 Q1001 NOSIG=
2008-06-14,200806162140 METAR VABB 162140Z 21010KT 4000 HZ SCT015 FEW025TCU BKN080 29/26 Q1001 NOSIG=
2008-06-14,200806162040 METAR VABB 162040Z 22013KT 4000 HZ SCT015 BKN080 29/25 Q1002 NOSIG=
2008-06-14,200806161940 METAR VABB 161940Z 23010KT 4000 HZ SCT015 BKN080 29/25 Q1003 NOSIG=
2008-06-14,200806161840 METAR VABB 161840Z 23012KT 4000 HZ SCT015 BKN080 29/25 Q1003 NOSIG=
2008-06-14,200806161800 METAR VABB NIL=
2008-06-14,200806161740 METAR VABB 161740Z 23011KT 4000 HZ SCT015 BKN080 29/26 Q1003 NOSIG=
2008-06-14,200806161640 METAR VABB 161640Z 23012KT 4000 HZ SCT015 BKN080 29/25 Q1003 NOSIG=
2008-06-14,200806161600 METAR VABB NIL=
2008-06-14,200806161440 METAR VABB 161440Z 23010KT 3000 HZ FEW012 SCT018 FEW025TCU BKN090 29/26 Q1002 NOSIG=
2008-06-14,200806161340 METAR VABB 161340Z 24014G24KT 3000 HZ FEW010 SCT018 FEW025TCU BKN090 29/25 Q1001 TEMPO 1500 SHRA=
2008-06-14,200806161330 METAR VABB NIL=
2008-06-14,200806161240 METAR VABB 161240Z 24008G18KT 3000 HZ FEW010 SCT018 FEW025TCU BKN090 30/26 Q1001 TEMPO 1500 SHRA=
2008-06-14,200806161140 METAR VABB 161140Z 23010G20KT 3000 HZ FEW010 SCT018 FEW025TCU BKN090 30/26 Q1001 TEMPO 1500 SHRA=
2008-06-14,200806161100 METAR VABB NIL=
2008-06-14,200806160940 METAR VABB 160940Z 24010G20KT 5000 HZ FEW012 SCT018 FEW025TCU BKN090 31/26 Q1002 NOSIG=
2008-06-14,200806160840 METAR VABB 160840Z 24012G22KT 5000 HZ FEW010 SCT018 FEW025TCU BKN080 30/26 Q1002 NOSIG=
2008-06-14,200806160740 METAR VABB 160740Z 24017G27KT 4000 HZ FEW010 SCT018 FEW025TCU BKN080 31/26 Q1003 NOSIG=
2008-06-14,200806160730 METAR VABB NIL=
2008-06-14,200806160640 METAR VABB 160640Z 23012G24KT 4000 HZ FEW010 SCT018 FEW025TCU BKN100 31/25 Q1003 NOSIG=
2008-06-14,200806160540 METAR VABB 160540Z 26016G26KT 4000 HZ FEW010 SCT018 FEW025TCU BKN100 30/26 Q1004 NOSIG=
2008-06-14,200806160530 METAR VABB NIL=
2008-06-14,200806160440 METAR VABB 160440Z 24014G24KT 4000 HZ FEW010 SCT018 FEW025TCU BKN100 30/26 Q1003 NOSIG=
2008-06-14,200806160240 METAR VABB 160240Z 20013KT 4000 FEW010 SCT015 FEW025TCU 29/26 Q1002 TEMPO VIS 3000 -RA=
2008-06-14,200806160140 METAR VABB 160140Z 24013KT 4000 HZ FEW018 SCT100 29/26 Q1001 NOSIG=
2008-06-14,200806160100 METAR VABB NIL=
2008-06-14,200806160040 METAR VABB 160040Z 24013KT 4000 HZ FEW018 SCT100 28/26 Q1000 NOSIG=
2008-06-14,200806152340 METAR VABB 152340Z 24011KT 3000 HZ FEW018 SCT100 28/25 Q1000 NOSIG=
2008-06-14,200806152240 METAR VABB 152240Z 23011KT 3000 HZ FEW018 SCT100 28/25 Q1000 TEMPO 1500 SHRA=
2008-06-14,200806152230 METAR VABB NIL=
2008-06-14,200806152140 METAR VABB 152140Z 24010KT 3000 HZ FEW012 SCT018 BKN100 29/26 Q1000 TEMPO 1500 SHRA=
2008-06-14,200806152040 METAR VABB 152040Z 24008KT 3000 HZ FEW012 SCT018 BKN100 29/26 Q1000 TEMPO 1500 SHRA=
2008-06-14,200806151940 METAR VABB 151940Z 22010KT 3000 HZ FEW012 SCT018 BKN100 29/26 Q1002 TEMPO 1500 SHRA=
2008-06-14,200806151840 METAR VABB 151840Z 22011KT 3000 HZ SCT018 BKN100 29/25 Q1002 TEMPO 1500 SHRA=
2008-06-14,200806151740 METAR VABB 151740Z 23008KT 3000 HZ SCT018 BKN100 29/26 Q1003 TEMPO 1500 SHRA=
2008-06-14,200806151640 METAR VABB 151640Z 22010KT 3000 HZ FEW012 SCT018 BKN100 29/26 Q1003 TEMPO 1500 SHRA=
2008-06-14,200806151540 METAR VABB 151540Z 23008KT 3000 HZ FEW012 SCT018 BKN100 29/25 Q1002 TEMPO 1500 SHRA=
2008-06-14,200806151400 METAR VABB NIL=
2008-06-14,200806151340 METAR VABB 151340Z 22014KT 4000 HZ SCT018 BKN080 29/25 Q1001 NOSIG=
2008-06-14,200806151240 METAR VABB 151240Z 22014KT 4000 HZ SCT018 FEW025TCU BKN080 30/25 Q1001 NOSIG=
2008-06-14,200806151140 METAR VABB 151140Z 22008G18KT 4000 HZ SCT018 FEW025TCU BKN090 30/25 Q1001 NOSIG=
2008-06-14,200806151040 METAR VABB 151040Z 23010G20KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 30/25 Q1001 NOSIG=
2008-06-14,200806150940 METAR VABB 150940Z 23012G22KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 30/25 Q1001 NOSIG=
2008-06-14,200806150840 METAR VABB 150840Z 23010G20KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 30/25 Q1002 TEMPO 3000 SHRA=
2008-06-14,200806150740 METAR VABB 150740Z 23008G18KT 4000 HZ FEW012 SCT018 FEW025TCU BKN090 31/26 Q1002 NOSIG=
2008-06-14,200806150540 METAR VABB 150540Z 24010G20KT 3000 HZ FEW010 SCT018 FEW025TCU BKN090 31/26 Q1003 NOSIG=
2008-06-14,200806150530 METAR VABB NIL=
2008-06-14,200806150440 METAR VABB 150440Z 24010G20KT 3000 HZ FEW012 SCT018 FEW025TCU BKN090 30/26 Q1003 NOSIG=
2008-06-14,200806150340 METAR VABB 150340Z 24006G16KT 3000 HZ FEW012 SCT018 FEW025TCU BKN090 30/26 Q1003 NOSIG=
2008-06-14,200806150240 METAR VABB 150240Z 24008G18KT 3000 HZ FEW010 SCT018 FEW025TCU BKN090 29/25 Q1002 NOSIG=
2008-06-14,200806150140 METAR VABB 150140Z 24014KT 3000 HZ FEW010 SCT018 FEW025TCU OVC090 29/25 Q1001 NOSIG=
2008-06-14,200806150100 METAR VABB NIL=
2008-06-14,200806150040 METAR VABB 150040Z 23013KT 3000 -RA FEW010 SCT015 FEW025TCU OVC080 28/26 Q1001 TEMPO 1500 SHRA=
2008-06-14,200806142340 METAR VABB 142340Z 24014KT 3000 HZ SCT015 FEW025TCU BKN080 28/25 Q1000 TEMPO 1500 SHRA=
2008-06-14,200806142330 METAR VABB NIL=
2008-06-14,200806142300 METAR VABB NIL=
2008-06-14,200806142240 METAR VABB 142240Z 24014KT 3000 HZ SCT015 FEW025TCU BKN090 28/25 Q1000 NOSIG=
2008-06-14,200806142200 METAR VABB NIL=
2008-06-14,200806142140 METAR VABB 142140Z 24013KT 3000 HZ SCT015 FEW025TCU BKN090 28/26 Q1000 NOSIG=
2008-06-14,200806142130 METAR VABB NIL=
2008-06-14,200806142040 METAR VABB 142040Z 23012KT 3000 HZ SCT015 FEW025TCU BKN090 29/26 Q1001 NOSIG=
2008-06-14,200806142000 METAR VABB NIL=
2008-06-14,200806141940 METAR VABB 141940Z 22018KT 3000 HZ SCT012 FEW025TCU BKN090 29/25 Q1001 TEMPO 1500 SHRA=
2008-06-14,200806141930 METAR VABB NIL=
2008-06-14,200806141830 METAR VABB NIL=
2008-06-14,200806141800 METAR VABB NIL=
2008-06-14,200806141740 METAR VABB 141740Z 21009KT 4000 HZ SCT012 FEW025TCU BKN090 29/26 Q1003 TEMPO 1500 SHRA=
2008-06-14,200806141700 METAR VABB NIL=
2008-06-14,200806141640 METAR VABB 141640Z 25012KT 4000 HZ SCT012 FEW025TCU BKN090 29/25 Q1003 TEMPO 1500 SHRA=
2008-06-14,200806141600 METAR VABB NIL=
2008-06-14,200806141540 METAR VABB 141540Z 23010KT 4000 HZ SCT015 FEW025TCU BKN080 29/26 Q1003 NOSIG=
2008-06-14,200806141530 METAR VABB NIL=
2008-06-14,200806141440 METAR VABB 141440Z 24012KT 4000 HZ SCT015 FEW025TCU BKN080 29/26 Q1002 NOSIG=
2008-06-14,200806141430 METAR VABB NIL=
2008-06-14,200806141400 METAR VABB NIL=
2008-06-14,200806141340 METAR VABB 141340Z 24013KT 3000 HZ FEW010 SCT015 FEW025TCU BKN080 29/26 Q1001 NOSIG=
2008-06-14,200806141240 METAR VABB 141240Z 24009G19KT 3000 HZ FEW010 SCT015 FEW025TCU BKN080 29/26 Q1001 NOSIG=
2008-06-14,200806141140 METAR VABB 141140Z 25012G22KT 3000 HZ FEW010 SCT015 FEW025TCU OVC080 29/26 Q1000 NOSIG=
2008-06-14,200806141040 METAR VABB 141040Z 25012G22KT 3000 -DZ FEW010 SCT015 FEW025TCU OVC080 29/25 Q1000 TEMPO VIS 1500 SHRA=
2008-06-14,200806140940 METAR VABB 140940Z 25012G22KT 2000 -RA FEW010 SCT015 FEW025TCU OVC080 28/26 Q1000 TEMPO VIS 1500 SHRA=
2008-06-14,200806140930 METAR VABB NIL=
2008-06-14,200806140800 METAR VABB NIL=
2008-06-14,200806140630 METAR VABB NIL=
2008-06-14,200806140540 METAR VABB 140540Z 24015KT 4000 HZ SCT015 SCT080 30/25 Q1002 TEMPO 3000 SHRA=
2008-06-14,200806140500 METAR VABB NIL=
2008-06-14,200806140440 METAR VABB 140440Z 23015KT 4000 HZ SCT015 SCT025 29/25 Q1003 NOSIG=
2008-06-14,200806140340 METAR VABB 140340Z 22019KT 4000 HZ SCT015 SCT025 29/25 Q1002 NOSIG=
2008-06-14,200806140240 METAR VABB 140240Z 23012KT 3000 HZ SCT015 SCT025 29/26 Q1002 BECMG 4000 HZ=
2008-06-14,200806140200 METAR VABB NIL=
2008-06-14,200806140140 METAR VABB 140140Z 24010KT 3000 HZ SCT018 BKN100 28/25 Q1001 NOSIG=
2008-06-14,200806140040 METAR VABB 140040Z 21008G18KT 3000 HZ FEW012 SCT018 BKN080 28/25 Q1001 TEMPO 1500 SHRA=
2008-07-14,#  METAR/SPECI from VABB
2008-07-14,200808132340 METAR VABB 132340Z 28008KT 3000 -RA FEW008 SCT015 FEW025TCU OVC080 26/26 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808132330 METAR VABB NIL=
2008-07-14,200808132240 METAR VABB 132240Z 28008G18KT 2500 RA FEW008 SCT015 FEW025TCU OVC080 25/24 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808132230 METAR VABB NIL=
2008-07-14,200808132140 METAR VABB 132140Z 25012KT 3000 HZ FEW010 SCT018 FEW025TCU OVC080 26/25 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808132100 METAR VABB NIL=
2008-07-14,200808132040 METAR VABB 132040Z 25014G24KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 26/24 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808132030 METAR VABB NIL=
2008-07-14,200808132000 METAR VABB NIL=
2008-07-14,200808131940 METAR VABB 131940Z 25012KT 2500 -DZ SCT010 SCT015 FEW025TCU OVC080 27/25 Q1004 TEMPO 1500 SHRA=
2008-07-14,200808131930 METAR VABB NIL=
2008-07-14,200808131840 METAR VABB 131840Z 26010KT 2500 HZ SCT010 SCT015 FEW025TCU OVC080 27/25 Q1005 TEMPO 1500 SHRA=
2008-07-14,200808131800 METAR VABB NIL=
2008-07-14,200808131740 METAR VABB 131740Z 28010KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 26/25 Q1005 TEMPO 1500 SHRA=
2008-07-14,200808131640 METAR VABB 131640Z 27010KT 2500 HZ SCT010 SCT015 FEW025TCU OVC080 27/25 Q1004 TEMPO 1500 SHRA=
2008-07-14,200808131540 METAR VABB 131540Z 27010KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 26/25 Q1004 TEMPO 1500 SHRA=
2008-07-14,200808131440 METAR VABB 131440Z 27010G20KT 2200 HZ SCT010 SCT018 FEW025TCU OVC080 26/25 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808131400 METAR VABB NIL=
2008-07-14,200808131330 METAR VABB NIL=
2008-07-14,200808131300 METAR VABB NIL=
2008-07-14,200808131230 METAR VABB NIL=
2008-07-14,200808131140 METAR VABB 131140Z 00000KT 2500 -RA FEW012 SCT018 FEW025TCU OVC080 27/25 Q1002 TEMPO 1500 SHRA=
2008-07-14,200808130940 METAR VABB 130940Z 29009G19KT 0800 RA SCT012 SCT018 FEW025TCU OVC090 25/25 Q1003 TEMPO 0500 SHRA=
2008-07-14,200808130840 METAR VABB 130840Z 27006KT 2000 VCSH SCT012 SCT018 FEW025TCU OVC090 27/24 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808130740 METAR VABB 130740Z 26012KT 3000 -RA SCT010 SCT018 FEW025TCU OVC090 28/24 Q1004 TEMPO 1500 SHRA=
2008-07-14,200808130730 METAR VABB NIL=
2008-07-14,200808130600 METAR VABB NIL=
2008-07-14,200808130400 METAR VABB NIL=
2008-07-14,200808130340 METAR VABB 130340Z 26013KT 2500 -RA SCT010 SCT015 FEW025TCU OVC080 26/25 Q1003 TEMPO 1500 SHRA=
2008-07-14,200808130240 METAR VABB 130240Z 29012KT 2200 RA SCT012 SCT018 FEW025TCU OVC090 27/26 Q1003 TEMPO 0800 +SHRA=
2008-07-14,200808130200 METAR VABB NIL=
2008-07-14,200808130040 METAR VABB 130040Z 27010KT 3000 -DZ SCT012 SCT018 FEW025TCU OVC080 27/25 Q1001 TEMPO 1500 SHRA=
2008-07-14,200808130000 METAR VABB NIL=
2008-07-14,200808122300 METAR VABB NIL=
2008-07-14,200808122240 METAR VABB 122240Z 26010G20KT 2500 HZ FEW012 SCT018 FEW025TCU OVC080 26/25 Q1001 TEMPO 1500 SHRA=
2008-07-14,200808122230 METAR VABB NIL=
2008-07-14,200808122140 METAR VABB 122140Z 24010G20KT 2500 -RA FEW012 SCT018 FEW025TCU OVC080 26/25 Q1000 TEMPO 1500 RA=
2008-07-14,200808122040 METAR VABB 122040Z 23008G18KT 3000 HZ FEW012 SCT018 FEW025TCU OVC080 25/24 Q1001 TEMPO 1500 RA=
2008-07-14,200808121940 METAR VABB 121940Z 25008G18KT 3000 -RA FEW012 SCT018 FEW025TCU OVC080 27/25 Q1001 TEMPO 1500 RA=
2008-07-14,200808121840 METAR VABB 121840Z 25008G18KT 3000 -RA FEW012 SCT018 FEW025TCU OVC080 27/25 Q1002 TEMPO 1500 RA=
2008-07-14,200808121740 METAR VABB 121740Z 26008KT 2500 -RA FEW012 SCT018 FEW025TCU OVC080 25/24 Q1002 TEMPO 1500 SHRA=
2008-07-14,200808121640 METAR VABB 121640Z 25012G22KT 3000 HZ SCT018 FEW025TCU OVC090 27/24 Q1002 TEMPO 1500 SHRA=
2008-07-14,200808121600 METAR VABB NIL=
2008-07-14,200808121440 METAR VABB 121440Z 23010G20KT 2500 HZ FEW012 SCT018 FEW025TCU OVC090 25/24 Q1001 TEMPO 1500 SHRA=
2008-07-14,200808121340 METAR VABB 121340Z 34012KT 2200 -RA FEW012 SCT018 FEW025TCU OVC080 26/25 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808121240 METAR VABB 121240Z 12010G21KT 2500 HZ SCT010 SCT015 FEW025TCU OVC080 27/24 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808121140 METAR VABB 121140Z 24010G20KT 2500 HZ SCT010 SCT015 FEW025TCU OVC080 28/24 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808121130 METAR VABB NIL=
2008-07-14,200808121100 METAR VABB NIL=
2008-07-14,200808121040 METAR VABB 121040Z 24010G20KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 27/24 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808120940 METAR VABB 120940Z 24012G22KT 3000 HZ FEW010 SCT018 FEW025TCU OVC080 28/25 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808120840 METAR VABB 120840Z 24010G20KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 26/24 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808120740 METAR VABB 120740Z 24012G22KT 4000 -DZ SCT010 SCT015 FEW025TCU OVC080 27/24 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808120630 METAR VABB NIL=
2008-07-14,200808120600 METAR VABB NIL=
2008-07-14,200808120540 METAR VABB 120540Z 24012G22KT 4000 -RA FEW010 SCT015 FEW025TCU OVC080 27/24 Q1001 TEMPO 1500 SHRA=
2008-07-14,200808120340 METAR VABB 120340Z 25012G22KT 3000 -DZ FEW010 SCT015 FEW025TCU OVC080 27/25 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808120330 METAR VABB NIL=
2008-07-14,200808120240 METAR VABB 120240Z 25014G24KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 25/23 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808120200 METAR VABB NIL=
2008-07-14,200808120140 METAR VABB 120140Z 26014G24KT 2200 -RA SCT010 SCT015 FEW025TCU OVC080 27/24 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808120130 METAR VABB NIL=
2008-07-14,200808120100 METAR VABB NIL=
2008-07-14,200808120040 METAR VABB 120040Z 26013G23KT 2500 -RA SCT010 SCT015 FEW025TCU OVC080 26/24 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808120030 METAR VABB NIL=
2008-07-14,200808112330 METAR VABB NIL=
2008-07-14,200808112300 METAR VABB NIL=
2008-07-14,200808112240 METAR VABB 112240Z 26018G28KT 2500 -RA SCT010 SCT015 FEW025TCU OVC080 27/24 Q0998 TEMPO 1500 SHRA=
2008-07-14,200808112130 METAR VABB NIL=
2008-07-14,200808112040 METAR VABB 112040Z 26015G25KT 3000 HZ SCT010 SCT015 FEW025TCU OVC080 27/25 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808112030 METAR VABB NIL=
2008-07-14,200808111930 METAR VABB NIL=
2008-07-14,200808111830 METAR VABB NIL=
2008-07-14,200808111740 METAR VABB 111740Z 27012G22KT 2500 -RA SCT010 SCT015 FEW025TCU OVC080 26/25 Q1000 TEMPO 1500 SHRA=
2008-07-14,200808111630 METAR VABB NIL=
2008-07-14,200808111600 METAR VABB NIL=
2008-07-14,200808111540 METAR VABB 111540Z 25014KT 2500 -RA FEW010 SCT015 FEW025TCU OVC080 26/25 Q0999 TEMPO 1500 SHRA=
2008-07-14,200808111440 METAR VABB 111440Z 26012G22KT 2500 -DZ FEW010 SCT015 FEW025TCU BKN080 27/24 Q0998 TEMPO 1500 SHRA=
2008-07-14,200808111430 METAR VABB NIL=
2008-07-14,200808111400 METAR VABB NIL=
2008-07-14,200808111340 METAR VABB 111340Z 26011G21KT 3000 -RA SCT008 SCT015 FEW025TCU OVC080 27/25 Q0998 TEMPO 1500 RA=
2008-07-14,200808111330 METAR VABB NIL=
2008-07-14,200808111300 METAR VABB NIL=
2008-07-14,200808111240 METAR VABB 111240Z 26014G24KT 3000 -RA SCT008 SCT015 FEW030CB OVC080 26/24 Q0998 TEMPO 1500 RA=
2008-07-14,200808111230 METAR VABB NIL=
2008-07-14,200808111200 METAR VABB NIL=
2008-07-14,200808111140 METAR VABB 111140Z 26014G24KT 2500 -RA SCT008 SCT015 FEW030CB OVC080 26/24 Q0997 TEMPO 1500 RA=
2008-07-14,200808111130 METAR VABB NIL=
2008-07-14,200808111100 METAR VABB NIL=
2008-07-14,200808111040 METAR VABB 111040Z 26014G24KT 2500 -RA SCT008 SCT015 FEW030CB OVC080 26/25 Q0997 TEMPO 0800 +SHRA=
2008-07-14,200808111030 METAR VABB NIL=
2008-07-14,200808110940 METAR VABB 110940Z 26014G24KT 2500 -RA SCT008 SCT015 FEW030CB OVC080 26/25 Q0998 TEMPO 1500 RA=
2008-07-14,200808110930 METAR VABB NIL=
2008-07-14,200808110840 METAR VABB 110840Z 26012G24KT 2200 -RA SCT008 SCT015 FEW030CB OVC080 26/25 Q0998 TEMPO 1500 RA=
2008-07-14,200808110540 METAR VABB 110540Z 27018G28KT 1500 R27/1600 RA SCT008 SCT018 FEW030CB OVC080 26/24 Q0999 TEMPO 0800 +SHRA=
2008-07-14,200808110440 METAR VABB 110440Z 25012G22KT 1500 R27/1600 RA SCT008 SCT018 FEW030CB OVC080 26/25 Q0999 TEMPO 0800 +SHRA=
2008-07-14,200808110340 METAR VABB 110340Z 28015G25KT 1500 R27/1600 RA SCT008 SCT018 FEW030CB OVC080 25/24 Q0999 TEMPO 0800 +SHRA=
